,Time_sec,Y_S
908,0.0,
909,0.003333333333333144,
910,0.006666666666666288,
911,0.009999999999999431,
912,0.013333333333332576,
913,0.01666666666666572,0.1895
914,0.019999999999998862,0.195
915,0.023333333333332953,0.195
916,0.0266666666666661,0.198
917,0.029999999999999243,0.201
918,0.03333333333333239,0.201
919,0.03666666666666553,0.20400000000000001
920,0.03999999999999962,0.207
921,0.043333333333332766,0.207
922,0.046666666666665906,0.2095
923,0.05,0.2135
924,0.05333333333333314,0.2165
925,0.05666666666666629,0.221
926,0.05999999999999943,0.224
927,0.06333333333333258,0.224
928,0.06666666666666572,0.224
929,0.06999999999999887,0.2265
930,0.073333333333332,0.229
931,0.07666666666666609,0.23199999999999998
932,0.07999999999999924,0.235
933,0.08333333333333239,0.235
934,0.08666666666666553,0.238
935,0.08999999999999868,0.241
936,0.09333333333333277,0.241
937,0.09666666666666592,0.241
938,0.09999999999999905,0.241
939,0.10333333333333314,0.241
940,0.10666666666666628,0.241
941,0.10999999999999943,0.241
942,0.11333333333333258,0.241
943,0.11666666666666572,0.241
944,0.11999999999999982,0.241
945,0.12333333333333295,0.241
946,0.1266666666666661,0.241
947,0.1300000000000002,0.241
948,0.13333333333333333,0.241
949,0.13666666666666646,0.241
950,0.13999999999999962,0.238
951,0.14333333333333276,0.238
952,0.14666666666666592,0.235
953,0.14999999999999905,0.235
954,0.15333333333333218,0.235
955,0.1566666666666663,0.235
956,0.15999999999999942,0.238
957,0.16333333333333258,0.235
958,0.1666666666666657,0.235
959,0.16999999999999887,0.238
960,0.17333333333333295,0.238
961,0.1766666666666661,0.241
962,0.17999999999999924,0.238
963,0.18333333333333332,0.241
964,0.18666666666666648,0.241
965,0.1899999999999996,0.2435
966,0.19333333333333277,0.246
967,0.1966666666666659,0.246
968,0.19999999999999904,0.249
969,0.2033333333333322,0.252
970,0.20666666666666533,0.252
971,0.20999999999999944,0.252
972,0.21333333333333257,0.255
973,0.21666666666666573,0.258
974,0.21999999999999886,0.258
975,0.223333333333332,0.258
976,0.2266666666666661,0.258
977,0.22999999999999923,0.258
978,0.2333333333333324,0.2605
979,0.23666666666666647,0.263
980,0.23999999999999963,0.263
981,0.24333333333333276,0.263
982,0.2466666666666659,0.263
983,0.24999999999999906,0.263
984,0.25333333333333313,0.263
985,0.25666666666666627,0.263
986,0.25999999999999945,0.266
987,0.26333333333333353,0.269
988,0.26666666666666666,0.269
989,0.2699999999999998,0.269
990,0.27333333333333293,0.269
991,0.2766666666666661,0.269
992,0.27999999999999925,0.269
993,0.2833333333333324,0.269
994,0.2866666666666655,0.269
995,0.28999999999999965,0.269
996,0.2933333333333328,0.269
997,0.2966666666666659,0.269
998,0.29999999999999905,0.269
999,0.3033333333333322,0.269
1000,0.3066666666666663,0.269
1001,0.30999999999999944,0.269
1002,0.3133333333333326,0.269
1003,0.31666666666666665,0.269
1004,0.3199999999999998,0.269
1005,0.323333333333333,0.269
1006,0.3266666666666661,0.269
1007,0.32999999999999924,0.269
1008,0.33333333333333237,0.269
1009,0.3366666666666655,0.272
1010,0.3399999999999987,0.275
1011,0.34333333333333277,0.275
1012,0.3466666666666659,0.275
1013,0.34999999999999903,0.272
1014,0.3533333333333322,0.269
1015,0.35666666666666536,0.269
1016,0.35999999999999943,0.269
1017,0.36333333333333256,0.269
1018,0.3666666666666657,0.269
1019,0.36999999999999983,0.2705
1020,0.37333333333333296,0.2735
1021,0.3766666666666661,0.279
1022,0.3799999999999992,0.2845
1023,0.38333333333333236,0.286
1024,0.3866666666666665,0.286
1025,0.3899999999999996,0.286
1026,0.39333333333333276,0.286
1027,0.39666666666666683,0.289
1028,0.4,0.292
1029,0.40333333333333315,0.292
1030,0.4066666666666663,0.292
1031,0.4099999999999994,0.292
1032,0.41333333333333255,0.292
1033,0.41666666666666574,0.292
1034,0.4199999999999989,0.292
1035,0.42333333333333295,0.2935
1036,0.4266666666666661,0.296
1037,0.4299999999999992,0.296
1038,0.4333333333333324,0.296
1039,0.43666666666666554,0.297
1040,0.4399999999999996,0.297
1041,0.44333333333333275,0.297
1042,0.44666666666666593,0.297
1043,0.45,0.3
1044,0.45333333333333314,0.3
1045,0.4566666666666663,0.303
1046,0.4599999999999994,0.303
1047,0.4633333333333326,0.303
1048,0.46666666666666573,0.303
1049,0.46999999999999886,0.303
1050,0.473333333333332,0.303
1051,0.4766666666666661,0.303
1052,0.47999999999999926,0.303
1053,0.4833333333333324,0.3
1054,0.4866666666666655,0.303
1055,0.48999999999999866,0.303
1056,0.4933333333333328,0.303
1057,0.4966666666666659,0.303
1058,0.49999999999999906,0.303
1059,0.5033333333333332,0.303
1060,0.5066666666666663,0.303
1061,0.5099999999999995,0.303
1062,0.5133333333333325,0.303
1063,0.5166666666666657,0.303
1064,0.5199999999999998,0.303
1065,0.523333333333333,0.303
1066,0.5266666666666661,0.3
1067,0.5300000000000001,0.297
1068,0.5333333333333333,0.3
1069,0.5366666666666665,0.3
1070,0.5399999999999996,0.2985
1071,0.5433333333333328,0.2985
1072,0.5466666666666659,0.2985
1073,0.549999999999999,0.2985
1074,0.5533333333333322,0.297
1075,0.5566666666666663,0.2985
1076,0.5599999999999994,0.3
1077,0.5633333333333326,0.3
1078,0.5666666666666658,0.303
1079,0.5699999999999988,0.306
1080,0.5733333333333329,0.309
1081,0.5766666666666661,0.3115
1082,0.5799999999999993,0.314
1083,0.5833333333333334,0.314
1084,0.5866666666666664,0.314
1085,0.5899999999999996,0.314
1086,0.5933333333333327,0.317
1087,0.5966666666666659,0.32
1088,0.5999999999999991,0.32
1089,0.6033333333333322,0.32
1090,0.6066666666666654,0.32
1091,0.6099999999999994,0.3215
1092,0.6133333333333326,0.3245
1093,0.6166666666666657,0.326
1094,0.6199999999999989,0.326
1095,0.623333333333332,0.326
1096,0.6266666666666662,0.3285
1097,0.6299999999999992,0.3285
1098,0.6333333333333324,0.3285
1099,0.6366666666666665,0.331
1100,0.6399999999999996,0.331
1101,0.6433333333333328,0.331
1102,0.646666666666666,0.331
1103,0.649999999999999,0.331
1104,0.6533333333333331,0.331
1105,0.6566666666666663,0.331
1106,0.6599999999999995,0.331
1107,0.6633333333333336,0.3285
1108,0.6666666666666666,0.326
1109,0.6699999999999998,0.326
1110,0.673333333333333,0.326
1111,0.6766666666666661,0.326
1112,0.6799999999999993,0.326
1113,0.6833333333333323,0.3285
1114,0.6866666666666655,0.331
1115,0.6899999999999996,0.331
1116,0.6933333333333328,0.331
1117,0.6966666666666659,0.331
1118,0.6999999999999991,0.331
1119,0.7033333333333321,0.331
1120,0.7066666666666663,0.331
1121,0.7099999999999994,0.331
1122,0.7133333333333326,0.331
1123,0.7166666666666667,0.331
1124,0.7199999999999999,0.331
1125,0.7233333333333329,0.331
1126,0.7266666666666661,0.331
1127,0.7299999999999992,0.331
1128,0.7333333333333324,0.331
1129,0.7366666666666656,0.331
1130,0.7399999999999987,0.331
1131,0.7433333333333327,0.334
1132,0.7466666666666659,0.337
1133,0.749999999999999,0.34
1134,0.7533333333333322,0.34550000000000003
1135,0.7566666666666654,0.348
1136,0.7599999999999995,0.348
1137,0.7633333333333325,0.348
1138,0.7666666666666657,0.348
1139,0.7699999999999998,0.348
1140,0.773333333333333,0.351
1141,0.7766666666666661,0.354
1142,0.7799999999999992,0.351
1143,0.7833333333333324,0.354
1144,0.7866666666666665,0.354
1145,0.7899999999999996,0.354
1146,0.7933333333333328,0.354
1147,0.7966666666666669,0.354
1148,0.8,0.354
1149,0.8033333333333331,0.354
1150,0.8066666666666663,0.354
1151,0.8099999999999994,0.357
1152,0.8133333333333326,0.36
1153,0.8166666666666658,0.36
1154,0.8199999999999988,0.36
1155,0.8233333333333329,0.36
1156,0.8266666666666661,0.36
1157,0.8299999999999993,0.361
1158,0.8333333333333324,0.361
1159,0.8366666666666656,0.3635
1160,0.8399999999999996,0.365
1161,0.8433333333333327,0.365
1162,0.8466666666666659,0.365
1163,0.85,0.365
1164,0.8533333333333332,0.365
1165,0.8566666666666662,0.365
1166,0.8599999999999994,0.365
1167,0.8633333333333326,0.365
1168,0.8666666666666657,0.365
1169,0.8699999999999989,0.365
1170,0.873333333333332,0.365
1171,0.8766666666666662,0.365
1172,0.8799999999999992,0.365
1173,0.8833333333333324,0.365
1174,0.8866666666666655,0.365
1175,0.8899999999999987,0.3625
1176,0.8933333333333328,0.365
1177,0.896666666666666,0.3625
1178,0.899999999999999,0.3635
1179,0.9033333333333331,0.3635
1180,0.9066666666666663,0.3635
1181,0.9099999999999995,0.365
1182,0.9133333333333326,0.365
1183,0.9166666666666657,0.365
1184,0.9199999999999998,0.365
1185,0.923333333333333,0.365
1186,0.9266666666666661,0.365
1187,0.9300000000000002,0.365
1188,0.9333333333333333,0.365
1189,0.9366666666666664,0.365
1190,0.9399999999999996,0.368
1191,0.9433333333333328,0.374
1192,0.9466666666666659,0.377
1193,0.9499999999999991,0.377
1194,0.9533333333333321,0.377
1195,0.9566666666666663,0.377
1196,0.9599999999999994,0.377
1197,0.9633333333333326,0.378
1198,0.9666666666666657,0.3805
1199,0.9699999999999989,0.382
1200,0.9733333333333329,0.382
1201,0.9766666666666661,0.385
1202,0.9799999999999992,0.385
1203,0.9833333333333333,0.385
1204,0.9866666666666665,0.388
1205,0.9899999999999997,0.388
1206,0.9933333333333327,0.388
1207,0.9966666666666659,0.388
1208,0.999999999999999,0.388
1209,1.0033333333333323,0.388
1210,1.0066666666666653,0.388
1211,1.0099999999999993,0.388
1212,1.0133333333333325,0.388
1213,1.0166666666666657,0.391
1214,1.019999999999999,0.391
1215,1.023333333333332,0.3925
1216,1.0266666666666662,0.3895
1217,1.0299999999999991,0.3925
1218,1.0333333333333323,0.3925
1219,1.0366666666666664,0.3925
1220,1.0399999999999996,0.3895
1221,1.0433333333333328,0.391
1222,1.046666666666666,0.391
1223,1.0499999999999992,0.391
1224,1.0533333333333332,0.391
1225,1.0566666666666662,0.388
1226,1.0599999999999994,0.391
