Time_sec,Y_S,phase
695.526,0.000471154,
695.789,0.000470397,
696.059,0.000470742,
696.323,0.000470849,
696.58,0.000470913,
696.856,0.000470749,
697.116,0.000471098,
697.389,0.000469968,
697.661,0.000470307,
697.923,0.000471128,
698.178,0.000470377,
698.447,0.00046979,
698.726,0.000470729,
698.988,0.000470881,
699.245,0.000470305,
699.508,0.000471138,
699.789,0.00047073,
700.056,0.000470546,
700.328,0.000470986,
700.596,0.000470795,
700.861,0.000471076,
701.142,0.00047066,
701.378,0.000471156,
701.624,0.000470986,
701.881,0.000470777,
702.145,0.000470555,
702.406,0.000470117,
702.676,0.000470981,
702.946,0.000470515,
703.213,0.000470476,
703.478,0.000470255,
703.757,0.000470479,
704.027,0.000469793,
704.291,0.000470492,
704.545,0.000470731,
704.811,0.000470446,
705.097,0.000470797,
705.359,0.000470621,
705.613,0.000470665,
705.876,0.000470444,
706.147,0.000470881,
706.41,0.00046999,
706.673,0.000469806,
706.928,0.00047041,
707.197,0.000470416,
707.463,0.000470278,
707.74,0.000470215,
708.011,0.000470606,
708.273,0.000470394,
708.544,0.000470086,
708.813,0.000470525,
709.09,0.000470227,
709.36,0.000470279,
709.626,0.000470042,
709.897,0.000470446,
710.16,0.000469864,
710.426,0.000469915,
710.68,0.000470814,
710.945,0.000470115,
711.211,0.000470718,
711.473,0.000470552,
711.729,0.000470447,
712.006,0.000470783,
712.277,0.000470275,
712.538,0.000470566,
712.811,0.000471191,
713.078,0.000470441,
713.344,0.00047041,
713.627,0.000470607,
713.891,0.00047089,
714.16,0.00047028,
714.424,0.000470881,
714.696,0.00047049,
714.961,0.000470482,
715.216,0.000470974,
715.49,0.000471056,
715.762,0.000470648,
716.043,0.000470539,
716.313,0.000470484,
716.578,0.000470982,
716.831,0.000470777,
717.096,0.000470542,
717.372,0.000470802,
717.631,0.0004707,
717.89,0.000470779,
718.147,0.00047043,
718.423,0.000470864,
718.681,0.000470526,
718.942,0.000470281,
719.195,0.000470161,
719.46,0.000470515,
719.716,0.000470269,
719.988,0.000469815,
720.243,0.000470611,
720.511,0.000470814,
720.778,0.000469747,
721.057,0.000470348,
721.328,0.000470606,
721.593,0.000470808,
721.862,0.000469842,
722.125,0.000470816,
722.388,0.000470535,
722.646,0.000469998,
722.922,0.000470582,
723.18,0.000470232,
723.447,0.000470438,
723.723,0.000470455,
724.01,0.000470134,
724.275,0.000470825,
724.544,0.000470058,
724.808,0.000470841,
725.081,0.000470508,
725.349,0.00047049,
725.614,0.000470245,
725.876,0.00047089,
726.148,0.000470229,
726.422,0.000470432,
726.68,0.00047052,
726.94,0.000470594,
727.21,0.000470465,
727.475,0.000470685,
727.748,0.000470385,
728.014,0.000470544,
728.282,0.000470893,
728.542,0.000470194,
728.809,0.000470467,
729.062,0.000470717,
729.344,0.00047002,
729.608,0.000470346,
729.877,0.00047125,
730.142,0.000470317,
730.396,0.00047014,
730.659,0.000471293,
730.929,0.000470221,
731.193,0.000470123,
731.461,0.000470396,
731.727,0.000470748,
731.988,0.000470217,
732.245,0.000470444,
732.517,0.00047035,
732.779,0.000469897,
733.032,0.000470359,
733.296,0.00047055,
733.574,0.000470255,
733.833,0.000470447,
734.097,0.00047042,
734.363,0.000470194,
734.623,0.000470408,
734.881,0.000469929,
735.144,0.000470345,
735.426,0.000470199,
735.693,0.000470495,
735.961,0.000470701,
736.227,0.00047044,
736.489,0.000470734,
736.76,0.000471075,
737.029,0.000470253,
737.292,0.000470485,
737.561,0.000470708,
737.827,0.000470659,
738.097,0.0004704,
738.36,0.000470946,
738.629,0.000470606,
738.896,0.000470127,
739.148,0.00047081,
739.412,0.000470777,
739.69,0.000470293,
739.959,0.000470715,
740.228,0.000470292,
740.493,0.000470494,
740.763,0.000470703,
741.026,0.000470394,
741.294,0.000470254,
741.56,0.00047025,
741.813,0.000470829,
742.092,0.0004704,
742.361,0.000471059,
742.627,0.000470409,
742.888,0.000470284,
743.144,0.000470998,
743.399,0.000470393,
743.663,0.000470177,
743.925,0.000470723,
744.193,0.000470491,
744.444,0.000470498,
744.698,0.000470715,
744.96,0.000470337,
745.222,0.000470251,
745.479,0.000470667,
745.741,0.000470224,
745.987,0.000470597,
746.254,0.000470731,
746.505,0.000470345,
746.758,0.00047025,
747.01,0.000470707,
747.277,0.000470182,
747.538,0.000469999,
747.796,0.000470574,
748.061,0.000470217,
748.314,0.000470587,
748.58,0.000471043,
748.843,0.000470047,
749.094,0.000470286,
749.358,0.000470868,
749.613,0.000470321,
749.866,0.000470397,
750.133,0.000471346,
750.421,0.000470588,
750.689,0.000469727,
750.946,0.000470837,
751.213,0.000470414,
751.481,0.000469823,
751.754,0.000470634,
752.014,0.000470569,
752.289,0.000470176,
752.56,0.000470679,
752.827,0.000470572,
753.065,0.000470527,
753.311,0.000470176,
753.562,0.000470229,
753.813,0.000470876,
754.058,0.0004706,
754.305,0.000470138,
754.551,0.000471112,
754.809,0.000470992,
755.062,0.000470438,
755.309,0.000470415,
755.545,0.000470748,
755.79,0.000471446,
756.058,0.0004703,
756.294,0.000470921,
756.541,0.000471671,
756.793,0.00047084,
757.044,0.000470605,
757.306,0.000471254,
757.543,0.000470411,
757.81,0.000471188,
758.078,0.000471048,
758.313,0.000471182,
758.559,0.000471326,
758.812,0.000470674,
759.092,0.00047142,
759.339,0.000470583,
759.621,0.000469756,
759.873,0.000471416,
760.144,0.000470908,
760.39,0.00047031,
760.638,0.000470453,
760.895,0.000470855,
761.139,0.000470683,
761.387,0.000471025,
761.631,0.000470752,
761.894,0.000471046,
762.159,0.00047084,
762.409,0.0004708,
762.656,0.00047091,
762.91,0.000470593,
763.16,0.000470948,
763.397,0.000470756,
763.644,0.000470694,
763.895,0.000470677,
764.156,0.000470743,
764.409,0.00047009,
764.681,0.000470593,
764.932,0.00047075,
765.178,0.00047064,
765.441,0.000471218,
765.697,0.000470377,
765.959,0.000470558,
766.211,0.000470686,
766.491,0.000471064,
766.764,0.000470872,
767.024,0.000471244,
767.292,0.000470891,
767.529,0.000470828,
767.775,0.000471353,
768.045,0.00047078,
768.308,0.000470908,
768.561,0.000471167,
768.809,0.000470701,
769.059,0.000470765,
769.327,0.000471338,
769.577,0.000470767,
769.847,0.000470828,
770.11,0.000471057,
770.358,0.000470737,
770.626,0.000471006,
770.875,0.000470772,
771.113,0.000470799,
771.361,0.00047037,
771.612,0.000471142,
771.879,0.00047055,
772.145,0.000471014,
772.421,0.000471398,
772.693,0.000470752,
772.954,0.000470954,
773.22,0.000471628,
773.472,0.000471023,
773.725,0.000470954,
773.976,0.000471347,
774.222,0.000471424,
774.462,0.000470526,
774.742,0.000470751,
774.987,0.000470459,
775.229,0.00047077,
775.474,0.00047076,
775.722,0.000471152,
775.975,0.000470895,
776.226,0.000469974,
776.473,0.000471102,
776.711,0.000471031,
776.962,0.00047013,
777.207,0.000470865,
777.461,0.000471342,
777.723,0.000470837,
777.996,0.000471472,
778.259,0.000471046,
778.496,0.000470914,
778.744,0.000471062,
778.994,0.000470934,
779.256,0.00047073,
779.512,0.000470987,
779.76,0.000470614,
780.011,0.000470589,
780.262,0.000471098,
780.528,0.000470466,
780.793,0.000471038,
781.056,0.000471473,
781.311,0.000471364,
781.562,0.000470657,
781.814,0.000471093,
782.075,0.00047066,
782.325,0.000470794,
782.573,0.000471488,
782.825,0.000471231,
783.075,0.00047146,
783.322,0.000471224,
783.575,0.000471104,
783.825,0.000471171,
784.074,0.000471015,
784.343,0.000470793,
784.627,0.000471238,
784.888,0.000471035,
785.125,0.000470975,
785.37,0.00047057,
785.613,0.000470664,
785.86,0.000471171,
786.106,0.00047069,
786.358,0.000470926,
786.608,0.000471328,
786.855,0.000471446,
787.108,0.000471348,
787.359,0.000471145,
787.612,0.000471484,
787.863,0.00047176,
788.108,0.000471185,
788.359,0.000470577,
788.627,0.00047141,
788.874,0.000470969,
789.12,0.000470556,
789.362,0.00047159,
789.624,0.000471048,
789.87,0.000471283,
790.112,0.00047123,
790.358,0.000471171,
790.61,0.000471514,
790.86,0.000471438,
791.121,0.000471342,
791.372,0.000471088,
791.626,0.000471815,
791.891,0.000471243,
792.16,0.000471286,
792.424,0.000471537,
792.67,0.000471217,
792.913,0.000470912,
793.159,0.000471221,
793.411,0.000471283,
793.663,0.000471117,
793.939,0.000471799,
794.198,0.000470637,
794.471,0.000471274,
794.713,0.000471856,
794.974,0.000471081,
795.259,0.00047088,
795.507,0.000471167,
795.757,0.000471104,
796.042,0.000471187,
796.324,0.000471489,
796.575,0.000471236,
796.812,0.000471363,
797.053,0.000471833,
797.297,0.000471199,
797.542,0.000471448,
797.791,0.000471383,
798.059,0.000471145,
798.293,0.000471303,
798.539,0.000470883,
798.795,0.000470565,
799.042,0.000471045,
799.311,0.000471431,
799.575,0.000470582,
799.821,0.00047081,
800.06,0.000471095,
800.321,0.00047102,
800.572,0.000471193,
800.825,0.000470823,
801.09,0.000471361,
801.328,0.000471224,
801.58,0.000470983,
801.84,0.000471299,
802.087,0.000471099,
802.33,0.000471334,
802.6,0.000471827,
802.888,0.000471397,
803.146,0.000471378,
803.425,0.000471307,
803.688,0.000471681,
803.958,0.000471121,
804.221,0.000471119,
804.493,0.000471504,
804.737,0.000471258,
804.978,0.000471507,
805.237,0.0004711,
805.495,0.000471683,
805.742,0.000471233,
805.991,0.000471179,
806.24,0.000471267,
806.479,0.000470938,
806.743,0.000471122,
806.989,0.000470954,
807.241,0.00047123,
807.492,0.000471002,
807.761,0.00047144,
808.011,0.00047157,
808.258,0.000471291,
808.527,0.000471128,
808.796,0.000470999,
809.044,0.000471356,
809.304,0.000471254,
809.556,0.00047108,
809.827,0.000470852,
810.08,0.000471658,
810.347,0.000470975,
810.613,0.000471246,
810.862,0.000471888,
811.125,0.00047097,
811.393,0.000471047,
811.659,0.000471473,
811.906,0.000471432,
812.163,0.000471064,
812.439,0.000471591,
812.695,0.000471454,
812.941,0.000470837,
813.18,0.00047117,
813.421,0.00047153,
813.663,0.000471004,
813.924,0.000471009,
814.171,0.000471438,
814.428,0.00047138,
814.673,0.000471641,
814.926,0.000471215,
815.192,0.000471976,
815.46,0.000471361,
815.695,0.000470803,
815.942,0.000470924,
816.189,0.000471282,
816.446,0.000470568,
816.713,0.000471091,
816.978,0.000471167,
817.225,0.000471231,
817.472,0.00047111,
817.725,0.000470817,
817.991,0.000470902,
818.245,0.000471917,
818.505,0.000471307,
818.77,0.000471296,
819.043,0.000471496,
819.29,0.00047087,
819.57,0.000471097,
819.825,0.000471337,
820.094,0.000471209,
820.364,0.000471204,
820.612,0.000470847,
820.888,0.000470681,
821.13,0.000471325,
821.378,0.000471212,
821.624,0.000471094,
821.87,0.00047081,
822.127,0.000471333,
822.374,0.000471538,
822.641,0.000471003,
822.892,0.000471264,
823.14,0.000471265,
823.376,0.000470931,
823.616,0.000471446,
823.888,0.000470946,
824.146,0.000471147,
824.405,0.00047159,
824.655,0.000470905,
824.909,0.000471348,
825.157,0.000471407,
825.429,0.000470962,
825.675,0.000470937,
825.921,0.000471323,
826.164,0.00047056,
826.411,0.000470871,
826.687,0.000471305,
826.944,0.000470497,
827.189,0.000470625,
827.438,0.000470888,
827.724,0.000470967,
827.991,0.00047109,
828.241,0.000471738,
828.479,0.000471158,
828.741,0.000470682,
829.007,0.000471615,
829.276,0.000471408,
829.543,0.000471288,
829.787,0.000471205,
830.03,0.000471302,
830.289,0.000471111,
830.543,0.000471752,
830.793,0.000471313,
831.041,0.000471617,
831.287,0.000471988,
831.544,0.000471027,
831.806,0.000471138,
832.076,0.000471814,
832.323,0.000472537,
832.595,0.000472401,
832.86,0.000471615,
833.13,0.000470618,
833.376,0.000471897,
833.637,0.000471445,
833.894,0.000471398,
834.169,0.00047153,
834.413,0.000471658,
834.658,0.000470801,
834.926,0.000470831,
835.164,0.000471503,
835.408,0.000471204,
835.654,0.000470885,
835.908,0.000471247,
836.16,0.000470947,
836.428,0.000471083,
836.677,0.000470868,
836.922,0.000471417,
837.177,0.000471345,
837.427,0.000471621,
837.673,0.000471456,
837.92,0.000471502,
838.164,0.000471908,
838.409,0.000470518,
838.676,0.000470716,
838.941,0.000471933,
839.198,0.00047143,
839.46,0.000470894,
839.708,0.000471719,
839.976,0.000471743,
840.24,0.000471177,
840.487,0.000471374,
840.755,0.000471377,
841.026,0.000470868,
841.277,0.000470878,
841.538,0.000470753,
841.78,0.000470493,
842.043,0.000470685,
842.288,0.000471667,
842.542,0.000470694,
842.805,0.000470183,
843.053,0.000470836,
843.296,0.00047133,
843.542,0.000470754,
843.789,0.000470187,
844.029,0.000471033,
844.276,0.000471293,
844.524,0.000470785,
844.765,0.000470516,
845.026,0.000471118,
845.274,0.000471083,
845.543,0.000470131,
845.813,0.000470936,
846.054,0.000471508,
846.296,0.000470523,
846.541,0.000470669,
846.775,0.000471389,
847.011,0.000471668,
847.284,0.000470135,
847.539,0.000471609,
847.796,0.000471272,
848.057,0.000470424,
848.312,0.000471348,
848.59,0.00047124,
848.863,0.000470809,
849.14,0.000470818,
849.397,0.000471145,
849.656,0.000470918,
849.904,0.000470971,
850.147,0.000471165,
850.413,0.000470804,
850.678,0.000470771,
850.925,0.000470398,
851.173,0.000470921,
851.43,0.000471219,
851.689,0.000470687,
851.962,0.000470916,
852.208,0.000471014,
852.456,0.000470786,
852.736,0.000470593,
852.974,0.000471162,
853.22,0.000470714,
853.477,0.000470539,
853.725,0.000470982,
853.996,0.000471049,
854.244,0.000470938,
854.489,0.000471287,
854.726,0.000470768,
854.979,0.000470628,
855.25,0.00047145,
855.525,0.000471114,
855.771,0.000470949,
856.026,0.000471532,
856.291,0.000470429,
856.559,0.000470747,
856.823,0.000471544,
857.078,0.000470968,
857.327,0.000470626,
857.564,0.000470863,
857.808,0.000470932,
858.062,0.000470849,
858.309,0.000470535,
858.588,0.000470348,
858.826,0.000470777,
859.092,0.000470738,
859.352,0.000471477,
859.596,0.00047107,
859.841,0.000470758,
860.089,0.000471333,
860.327,0.00047101,
860.588,0.000471053,
860.825,0.000471385,
861.076,0.000471097,
861.327,0.000471008,
861.574,0.000471111,
861.846,0.00047098,
862.123,0.000470775,
862.38,0.00047115,
862.656,0.000470952,
862.929,0.00047064,
863.19,0.00047105,
863.46,0.000471267,
863.707,0.00047045,
863.979,0.000470962,
864.255,0.000471186,
864.509,0.000471022,
864.773,0.000470555,
865.044,0.000471238,
865.321,0.000471612,
865.608,0.000471118,
865.856,0.000471221,
866.141,0.000470721,
866.403,0.000470804,
866.659,0.000470562,
866.908,0.000471266,
867.16,0.000471013,
867.425,0.000470955,
867.672,0.000470512,
867.93,0.000470901,
868.191,0.000470915,
868.458,0.000471083,
868.728,0.000470697,
868.976,0.000471043,
869.237,0.000471208,
869.488,0.000470619,
869.76,0.00047098,
870.013,0.00047087,
870.28,0.000470778,
870.555,0.000470824,
870.827,0.000471662,
871.095,0.000470517,
871.346,0.00047097,
871.591,0.000471494,
871.837,0.000470909,
872.096,0.000471153,
872.341,0.00047152,
872.589,0.000471475,
872.845,0.000471286,
873.092,0.000471466,
873.338,0.000471035,
873.591,0.000470998,
873.842,0.000471441,
874.103,0.000471438,
874.346,0.000470801,
874.605,0.000471421,
874.853,0.000470844,
875.095,0.000470994,
875.34,0.000471115,
875.589,0.000471266,
875.859,0.000471417,
876.114,0.000470866,
876.353,0.000471545,
876.61,0.00047056,
876.871,0.000471128,
877.111,0.000471155,
877.373,0.000470826,
877.623,0.00047044,
877.863,0.000471063,
878.12,0.000471234,
878.372,0.0004712,
878.631,0.000470979,
878.876,0.00047113,
879.123,0.000470714,
879.377,0.000471383,
879.627,0.000470669,
879.873,0.000471142,
880.145,0.000471019,
880.422,0.000471516,
880.693,0.000470991,
880.954,0.000470775,
881.212,0.00047111,
881.479,0.000471652,
881.749,0.000471257,
882.008,0.000471171,
882.304,0.000471685,
882.592,0.000470717,
882.857,0.000471171,
883.127,0.000470994,
883.39,0.000471308,
883.662,0.000471106,
883.908,0.000471578,
884.155,0.000470848,
884.407,0.000470964,
884.659,0.000471008,
884.915,0.000470859,
885.177,0.000470624,
885.437,0.000471395,
885.692,0.000470917,
885.956,0.000471138,
886.21,0.00047172,
886.46,0.000471423,
886.707,0.000470639,
886.961,0.000471331,
887.209,0.000470941,
887.457,0.00047064,
887.71,0.000471801,
887.946,0.000470849,
888.191,0.000471405,
888.438,0.000471617,
888.676,0.000470954,
888.926,0.000470987,
889.172,0.000471844,
889.426,0.000471339,
889.675,0.000470932,
889.925,0.000471393,
890.18,0.000471128,
890.456,0.000471049,
890.702,0.000471308,
890.945,0.000471614,
891.191,0.00047089,
891.46,0.000471087,
891.741,0.000471043,
892.012,0.000471416,
892.28,0.000471685,
892.544,0.000471239,
892.792,0.000470787,
893.075,0.000471793,
893.34,0.000471017,
893.591,0.000471369,
893.854,0.000471766,
894.097,0.000471186,
894.335,0.000470933,
894.58,0.000471316,
894.846,0.000471192,
895.113,0.000470683,
895.373,0.00047178,
895.63,0.000471624,
895.894,0.000471554,
896.179,0.000471817,
896.427,0.000471318,
896.687,0.000471216,
896.945,0.000471873,
897.206,0.000471035,
897.462,0.000472001,
897.708,0.00047943,
897.971,0.000480284,
898.242,0.000480197,
898.495,0.000481276,
898.774,0.000481028,
899.014,0.000480693,
899.292,0.000481717,
899.542,0.000483011,
899.812,0.000484341,
900.075,0.000485192,
900.347,0.000486191,
900.609,0.000487284,
900.86,0.000487866,
901.137,0.000488844,
901.388,0.000489542,
901.628,0.000489372,
901.877,0.000490087,
902.122,0.000491137,
902.396,0.000490417,
902.656,0.00049153,
902.926,0.0004919,
903.19,0.000491951,
903.462,0.000491952,
903.722,0.000492661,
903.962,0.000492641,
904.236,0.000493203,
904.489,0.000493554,
904.748,0.000494069,
905.012,0.000495135,
905.261,0.00049523,
905.511,0.000496012,
905.757,0.000495928,
906.003,0.000495654,
906.245,0.000497061,
906.505,0.000496767,
906.752,0.000496801,
906.994,0.000497471,
907.241,0.000497144,
907.508,0.000497602,
907.745,0.000497674,
907.992,0.000497367,
908.253,0.000497594,
908.495,0.000497551,
908.741,0.000498206,
908.988,0.000498002,
909.241,0.000497835,
909.491,0.000498554,
909.738,0.000498357,
909.995,0.000498626,
910.256,0.000499049,
910.494,0.000498982,
910.743,0.00049919,
910.992,0.000499916,
911.254,0.000499399,
911.526,0.000499617,
911.808,0.00050068,
912.08,0.000500005,
912.345,0.000500536,
912.613,0.000500679,
912.873,0.000500351,
913.125,0.000500061,
913.371,0.000500805,
913.624,0.000500538,
913.873,0.000500582,
914.128,0.000501188,
914.394,0.000500292,
914.641,0.000500423,
914.912,0.000500428,
915.195,0.000500904,
915.47,0.000501719,
915.743,0.000502276,
915.994,0.000504286,
916.255,0.000505298,
916.509,0.000507152,
916.779,0.000509419,
917.026,0.000510026,
917.306,0.000510526,
917.573,0.000512228,
917.824,0.000513591,
918.076,0.000514528,
918.328,0.000515383,
918.574,0.000516258,
918.837,0.000516708,
919.093,0.000517834,
919.377,0.000517736,
919.642,0.000518545,
919.909,0.000518993,
920.159,0.000519217,
920.437,0.000518669,
920.707,0.000520071,
920.954,0.000520717,
921.207,0.00052101,
921.472,0.00052238,
921.719,0.000523879,
921.963,0.000524024,
922.223,0.000524877,
922.494,0.000525031,
922.741,0.000525407,
922.994,0.000525242,
923.243,0.000525804,
923.492,0.000525995,
923.77,0.000525913,
924.013,0.000526507,
924.273,0.000525644,
924.541,0.000526358,
924.814,0.0005264,
925.094,0.000526271,
925.353,0.000526316,
925.608,0.000527498,
925.873,0.00052674,
926.129,0.00052632,
926.387,0.000526987,
926.638,0.000527038,
926.908,0.000527352,
927.158,0.000527416,
927.43,0.00052668,
927.704,0.000527219,
927.976,0.000527663,
928.239,0.000527144,
928.509,0.000527052,
928.772,0.000527397,
929.054,0.000527424,
929.326,0.000527476,
929.577,0.000527524,
929.844,0.000527871,
930.124,0.000527754,
930.394,0.000527629,
930.679,0.000538305,
930.944,0.000548919,
931.192,0.000553606,
931.454,0.000553624,
931.71,0.000554941,
931.977,0.000555566,
932.253,0.000556321,
932.52,0.000556782,
932.792,0.000557785,
933.054,0.000557859,
933.324,0.000557741,
933.572,0.000558103,
933.843,0.00055852,
934.096,0.00055826,
934.347,0.000558732,
934.603,0.000559413,
934.844,0.000559268,
935.111,0.000559813,
935.357,0.000560404,
935.597,0.000559888,
935.857,0.000559374,
936.095,0.000559986,
936.376,0.000559779,
936.627,0.000559326,
936.895,0.0005596,
937.161,0.000560531,
937.421,0.000559526,
937.693,0.000560433,
937.954,0.000560428,
938.208,0.000560574,
938.479,0.000561511,
938.77,0.0005797,
939.043,0.000581564,
939.322,0.000583132,
939.569,0.000587207,
939.841,0.000589372,
940.11,0.000590196,
940.374,0.000591204,
940.629,0.000592087,
940.893,0.000592422,
941.155,0.000593088,
941.413,0.000593425,
941.687,0.000592687,
941.926,0.000593472,
942.188,0.000594403,
942.437,0.000593744,
942.692,0.000592893,
942.955,0.000593819,
943.211,0.000604202,
943.49,0.000613444,
943.757,0.000620166,
944.022,0.00062706,
944.271,0.00062881,
944.551,0.000629391,
944.826,0.000631173,
945.106,0.000631935,
945.379,0.000631953,
945.66,0.000631692,
945.927,0.000632908,
946.194,0.000632248,
946.47,0.000631914,
946.743,0.000632788,
947.024,0.000632049,
947.292,0.00063216,
947.555,0.000648689,
947.83,0.000659423,
948.096,0.000661183,
948.387,0.000663664,
948.667,0.000666566,
948.94,0.000666649,
949.213,0.000667191,
949.459,0.000668499,
949.726,0.000668672,
949.991,0.000668485,
950.254,0.000669388,
950.524,0.000669436,
950.793,0.000669364,
951.057,0.000669048,
951.311,0.000669156,
951.576,0.000668958,
951.86,0.000669077,
952.14,0.000669699,
952.396,0.00067002,
952.657,0.000669022,
952.927,0.000670102,
953.207,0.000684899,
953.482,0.0006849,
953.755,0.000689822,
954.026,0.000696492,
954.324,0.000697226,
954.59,0.000697974,
954.845,0.000702425,
955.108,0.000704376,
955.378,0.000705173,
955.642,0.000707368,
955.903,0.000707774,
956.17,0.000708175,
956.442,0.000708465,
956.708,0.000709548,
956.977,0.000708612,
957.257,0.00070911,
957.528,0.000708977,
957.795,0.000709031,
958.077,0.000709113,
958.346,0.000709346,
958.624,0.000708951,
958.894,0.000709112,
959.173,0.000709562,
959.443,0.000709557,
959.708,0.000709009,
959.977,0.000708667,
960.257,0.000711385,
960.528,0.000715938,
960.81,0.000729443,
961.077,0.00073637,
961.353,0.000737612,
961.627,0.000739673,
961.913,0.000743117,
962.172,0.000747023,
962.441,0.000748102,
962.708,0.000748079,
962.976,0.00074922,
963.24,0.000749147,
963.507,0.000749287,
963.78,0.000749783,
964.045,0.000749766,
964.313,0.000749586,
964.577,0.000749369,
964.838,0.000750233,
965.108,0.000750047,
965.373,0.00075006,
965.646,0.000750271,
965.928,0.00075006,
966.203,0.00075054,
966.455,0.000750034,
966.738,0.000750242,
967.004,0.000750046,
967.27,0.00075003,
967.537,0.000750149,
967.807,0.000749953,
968.08,0.000750189,
968.344,0.000750247,
968.626,0.000750274,
968.892,0.000753113,
969.163,0.000755776,
969.429,0.000755206,
969.696,0.00075533,
969.956,0.000756312,
970.212,0.000755979,
970.489,0.000755705,
970.758,0.000756557,
971.037,0.000756402,
971.32,0.000755978,
971.585,0.000756183,
971.858,0.000756354,
972.125,0.000756817,
972.391,0.000756026,
972.659,0.000756171,
972.94,0.000756656,
973.207,0.000755341,
973.48,0.000756268,
973.744,0.000756406,
974.027,0.000756725,
974.294,0.000756206,
974.569,0.000756737,
974.827,0.000755907,
975.088,0.000755925,
975.37,0.000756765,
975.647,0.000756508,
975.907,0.000756724,
976.177,0.000756308,
976.457,0.000756558,
976.729,0.000756566,
976.995,0.000756542,
977.286,0.000756204,
977.56,0.000756218,
977.824,0.000756283,
978.097,0.000756522,
978.342,0.00075621,
978.61,0.000756111,
978.877,0.000756413,
979.158,0.000756312,
979.426,0.000756206,
979.686,0.000756219,
979.957,0.000756411,
980.226,0.000756387,
980.491,0.000756889,
980.753,0.000757093,
981.012,0.00075678,
981.286,0.000756855,
981.558,0.000757424,
981.826,0.000756972,
982.09,0.000757126,
982.353,0.000757119,
982.639,0.000757561,
982.907,0.000757434,
983.178,0.000757342,
983.446,0.000757481,
983.708,0.000757238,
983.98,0.000757072,
984.253,0.000757666,
984.513,0.000757272,
984.787,0.000757066,
985.058,0.000758064,
985.321,0.000758229,
985.578,0.000757194,
985.84,0.000758527,
986.107,0.000757825,
986.386,0.000758016,
986.645,0.000757834,
986.912,0.000757796,
987.203,0.000757688,
987.461,0.000758139,
987.726,0.000758713,
988.003,0.000758596,
988.274,0.000758774,
988.541,0.000758651,
988.808,0.000758937,
989.08,0.000758956,
989.341,0.000758396,
989.614,0.000758843,
989.89,0.000758681,
990.162,0.000759051,
990.423,0.000759334,
990.695,0.000759606,
990.971,0.00075967,
991.253,0.000759429,
991.52,0.000759523,
991.776,0.000760065,
992.053,0.000759551,
992.31,0.000759782,
992.578,0.000759183,
992.854,0.000759953,
993.126,0.000760439,
993.407,0.000760212,
993.675,0.000760544,
993.947,0.00076019,
994.211,0.000760755,
994.476,0.000759488,
994.745,0.000760644,
995.011,0.000760281,
995.277,0.000760474,
995.538,0.00076061,
995.811,0.000760594,
996.072,0.000760694,
996.341,0.000761024,
996.591,0.000761477,
996.859,0.000760976,
997.139,0.000761405,
997.408,0.000761507,
997.672,0.000761313,
997.925,0.000760903,
998.177,0.000760935,
998.46,0.000761203,
998.739,0.000761157,
999.011,0.00076081,
999.287,0.000761317,
999.56,0.000760831,
999.837,0.000761323,
1000.09,0.00076121,
1000.37,0.000760574,
1000.64,0.000770166,
1000.9,0.000778296,
1001.17,0.000789109,
1001.44,0.000796189,
1001.69,0.000797595,
1001.94,0.000798078,
1002.21,0.000802896,
1002.47,0.000805562,
1002.74,0.000807806,
1003,0.000809407,
1003.28,0.000810934,
1003.54,0.000811263,
1003.81,0.000811311,
1004.08,0.000811976,
1004.34,0.000814044,
1004.61,0.000814805,
1004.88,0.000814464,
1005.14,0.000814568,
1005.41,0.000815388,
1005.68,0.000815159,
1005.94,0.000815855,
1006.21,0.000815909,
1006.48,0.000816446,
1006.73,0.000816209,
1006.99,0.000816856,
1007.26,0.000816542,
1007.53,0.000816186,
1007.8,0.000816746,
1008.08,0.000817015,
1008.34,0.00081802,
1008.61,0.000816683,
1008.89,0.000817135,
1009.15,0.000817295,
1009.43,0.000816704,
1009.69,0.000816609,
1009.96,0.000817287,
1010.23,0.000816611,
1010.49,0.000817681,
1010.76,0.000816562,
1011.02,0.000816785,
1011.28,0.000816115,
1011.55,0.000816358,
1011.84,0.000816793,
1012.11,0.00081669,
1012.37,0.0008161,
1012.64,0.000816355,
1012.91,0.000816368,
1013.18,0.000816174,
1013.46,0.000816753,
1013.71,0.000816838,
1013.97,0.000816313,
1014.24,0.000816442,
1014.52,0.000816316,
1014.79,0.000816432,
1015.06,0.000816642,
1015.33,0.000816216,
1015.61,0.000816528,
1015.87,0.000816395,
1016.14,0.000816298,
1016.42,0.000817006,
1016.69,0.000816516,
1016.97,0.000816703,
1017.25,0.000817516,
1017.5,0.000817224,
1017.8,0.000817277,
1018.08,0.000817899,
1018.34,0.00081739,
1018.6,0.000816033,
1018.86,0.000816822,
1019.13,0.000816436,
1019.4,0.00081648,
1019.67,0.000816834,
1019.92,0.0008172,
1020.2,0.000816883,
1020.46,0.000816543,
1020.71,0.000817658,
1020.98,0.000817306,
1021.24,0.000817245,
1021.51,0.000816831,
1021.77,0.000817944,
1022.05,0.000817033,
1022.32,0.000818119,
1022.59,0.000817994,
1022.86,0.00081803,
1023.13,0.000817791,
1023.4,0.000817892,
1023.67,0.00081813,
1023.94,0.00081788,
1024.21,0.000818453,
1024.47,0.000818268,
1024.74,0.000818481,
1025,0.000818057,
